ms_zoning,lot_area,condition_1,overall_qual,overall_cond,year_built,year_remod/add,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_unf_sf,total_bsmt_sf,central_air,1st_flr_sf,gr_liv_area,full_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,fireplaces,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,yr_sold,age,quality,remod,bsmt_rating,bsmt_sf,saleprice
1,10542,1,7,5,1993,1994,4,3,4,3,138.0,1311.0,1,1325,2418,2,3,1,4,1,3.0,983.0,3,3,1,2008,15,420,14,12,1173.0,341000
2,1680,1,6,5,1971,1971,3,3,3,3,327.0,483.0,1,483,987,1,2,1,3,0,1.0,264.0,3,3,1,2010,39,270,39,9,156.0,96000
2,8546,1,4,5,2003,2004,3,3,4,3,1121.0,1121.0,1,1121,1121,2,2,1,3,0,2.0,440.0,3,3,1,2010,7,180,6,12,0.0,140000
2,7407,3,6,7,1957,1996,3,3,3,3,312.0,912.0,1,1236,1236,1,2,1,3,0,2.0,923.0,3,3,1,2010,53,378,14,9,600.0,149700
1,10140,1,5,6,1975,1975,3,3,4,3,268.0,1056.0,1,1074,1074,1,3,1,3,0,2.0,495.0,3,3,1,2006,31,270,31,12,788.0,153500
1,8158,1,7,5,2003,2003,4,3,4,3,334.0,884.0,1,884,1768,2,3,1,4,0,2.0,543.0,3,3,1,2008,5,420,5,12,550.0,224900
3,7500,1,7,5,2005,2005,4,3,4,3,1257.0,1257.0,1,1266,1266,2,3,1,4,1,2.0,453.0,3,3,1,2006,1,420,1,12,0.0,176000
1,10678,1,8,5,1992,2000,4,3,4,3,983.0,1683.0,1,2129,2872,2,4,1,4,1,2.0,541.0,3,3,1,2007,15,480,7,12,700.0,285000
1,15256,4,8,5,2007,2007,4,3,4,3,556.0,1485.0,1,1464,1464,2,3,1,4,0,3.0,754.0,3,3,1,2007,0,480,0,12,929.0,282922
1,14200,1,7,6,1966,1966,3,3,3,3,479.0,924.0,1,1216,2157,2,4,1,4,2,2.0,487.0,3,3,1,2006,40,378,40,9,445.0,226000
1,12438,1,8,5,2006,2006,5,3,5,4,1234.0,1234.0,1,1264,2576,2,4,1,5,1,3.0,666.0,3,3,1,2006,0,600,0,20,0.0,361919
1,16023,1,9,5,2005,2006,4,5,5,3,180.0,1398.0,1,1414,2798,3,3,1,5,1,3.0,670.0,3,3,1,2006,1,900,0,15,1218.0,457347
1,20064,1,8,6,1976,1976,4,3,4,4,0.0,966.0,1,1743,1743,0,0,1,4,2,2.0,529.0,3,3,1,2007,31,576,31,16,966.0,279000
1,9819,1,6,5,1977,1977,3,3,3,3,0.0,1567.0,1,1567,1567,2,2,1,4,2,2.0,714.0,3,3,1,2009,32,270,32,9,1567.0,196000
1,10400,1,7,5,1976,1976,3,3,4,3,1090.0,1090.0,1,1370,1370,2,3,1,3,1,2.0,479.0,3,3,1,2009,33,315,33,12,0.0,152000
1,11643,3,5,5,1969,1969,3,3,3,3,748.0,1248.0,1,1338,2634,2,6,2,3,0,4.0,968.0,3,3,1,2009,40,225,40,9,500.0,200000
1,11645,1,8,5,2005,2006,4,3,5,3,448.0,1570.0,1,1590,1590,2,2,1,5,0,3.0,754.0,3,3,1,2006,1,480,0,15,1122.0,294900
1,7328,1,7,5,2008,2009,4,3,4,3,1450.0,1450.0,1,1450,1450,2,2,1,4,0,3.0,788.0,3,3,1,2009,1,420,0,12,0.0,224243
1,7822,3,6,3,1915,1950,3,2,2,2,832.0,832.0,1,846,1338,2,3,1,3,0,2.0,528.0,3,3,0,2006,91,108,56,4,0.0,92000
1,9018,1,7,5,2007,2007,4,3,4,3,728.0,728.0,1,728,1456,2,3,1,4,1,2.0,400.0,3,3,1,2007,0,420,0,12,0.0,179540
1,13472,1,10,5,2003,2003,5,3,5,3,2336.0,2392.0,1,2392,2392,2,3,1,5,1,3.0,968.0,3,3,1,2009,6,750,6,15,56.0,386250
2,1533,1,4,5,1970,1970,3,3,4,3,27.0,530.0,1,530,992,1,2,1,3,0,1.0,297.0,3,3,1,2007,37,180,37,12,503.0,106500
3,11003,1,10,5,2008,2008,5,3,5,3,252.0,1017.0,1,1026,2007,2,3,1,5,1,3.0,812.0,3,3,1,2009,1,750,1,15,765.0,310000
1,10790,1,7,5,1998,1998,4,3,4,3,1066.0,1066.0,1,1108,2385,2,4,1,4,1,3.0,600.0,3,3,1,2007,9,420,9,12,0.0,252000
1,7128,1,7,5,1941,1950,3,4,3,3,554.0,918.0,1,918,1646,2,4,1,3,2,1.0,240.0,3,3,1,2007,66,420,57,9,364.0,164000
1,7713,1,7,5,2007,2007,4,3,4,3,728.0,728.0,1,728,1456,2,3,1,4,0,2.0,400.0,3,3,1,2007,0,420,0,12,0.0,177594
2,6240,1,5,7,1936,1980,3,3,3,2,252.0,528.0,1,548,1040,1,2,1,3,0,2.0,624.0,3,3,2,2010,74,315,30,6,276.0,123900
1,22420,2,6,6,1918,1950,3,3,4,3,242.0,1370.0,0,1370,2624,2,4,1,3,1,3.0,864.0,3,3,0,2007,89,324,57,12,1128.0,239000
1,15300,1,5,5,1965,1977,3,3,3,3,1026.0,1068.0,1,1264,1264,1,2,1,3,1,2.0,528.0,3,3,1,2010,45,225,33,9,42.0,169000
1,3196,1,7,5,2003,2004,4,3,4,3,1374.0,1374.0,1,1557,1557,2,2,1,4,1,2.0,420.0,3,3,1,2006,3,420,2,12,0.0,234000
1,9360,1,6,7,1977,1977,3,3,4,3,0.0,957.0,1,1287,1287,1,2,1,3,2,2.0,541.0,3,3,1,2009,32,378,32,12,957.0,173000
1,11241,1,6,7,1970,1970,3,3,3,3,426.0,1004.0,1,1004,1004,1,2,1,3,1,2.0,480.0,3,3,1,2010,40,378,40,9,578.0,149000
1,9260,1,7,5,2007,2007,4,3,4,3,1162.0,1162.0,1,1162,1162,2,3,1,4,0,2.0,483.0,3,3,1,2008,1,420,1,12,0.0,170000
3,7993,1,7,5,2008,2009,4,3,5,3,1436.0,1436.0,1,1436,1436,2,3,1,4,0,2.0,529.0,3,3,1,2009,1,420,0,15,0.0,225000
1,9239,2,5,8,1963,2003,3,4,3,3,326.0,960.0,1,960,960,1,3,1,4,0,1.0,300.0,3,3,1,2008,45,480,5,9,634.0,144900
1,10044,1,5,6,1968,1968,3,3,4,3,126.0,1196.0,1,1196,1196,1,3,1,3,0,1.0,336.0,3,3,1,2010,42,270,42,12,1070.0,144000
1,3182,1,8,5,2004,2005,4,3,4,3,1232.0,1256.0,1,1269,1269,2,2,1,4,1,2.0,430.0,3,3,1,2010,6,480,5,12,24.0,192000
1,7626,1,5,8,1952,2005,4,3,3,3,100.0,1031.0,1,1031,1031,1,2,1,4,0,1.0,230.0,3,3,1,2009,57,480,4,9,931.0,145500
1,7008,1,4,8,1900,1998,3,4,2,2,448.0,448.0,1,448,720,1,1,1,2,0,1.0,280.0,2,3,1,2006,106,384,8,4,0.0,86900
1,12160,2,6,4,1953,1953,3,3,3,3,481.0,1505.0,1,1505,1505,1,2,1,3,1,2.0,505.0,3,3,1,2009,56,216,56,9,1024.0,149500
1,6305,1,5,7,1938,1950,3,4,2,2,920.0,920.0,1,954,954,1,2,1,2,1,1.0,240.0,2,3,1,2007,69,420,57,4,0.0,119750
1,8846,1,6,5,2005,2006,3,3,4,3,750.0,750.0,1,750,1500,2,3,1,4,0,2.0,564.0,3,3,1,2006,1,270,0,12,0.0,173900
1,10659,1,5,6,1961,1961,3,3,3,3,135.0,1050.0,1,1050,1050,1,3,1,3,0,1.0,368.0,3,3,1,2006,45,270,45,9,915.0,136500
1,13108,1,8,5,1994,1994,4,3,4,3,2062.0,2062.0,1,2079,2687,2,4,1,4,0,2.0,618.0,3,3,1,2006,12,480,12,12,0.0,270000
1,13500,1,6,7,1960,1975,3,3,4,3,93.0,1602.0,1,1252,1252,1,1,1,3,1,2.0,564.0,3,3,1,2008,48,378,33,12,1509.0,235000
1,7750,1,7,5,1999,2000,3,3,4,3,384.0,384.0,1,774,1430,2,3,1,3,1,2.0,400.0,3,3,1,2009,10,315,9,12,0.0,156000
1,12450,6,5,5,2003,2004,3,3,4,3,278.0,1114.0,1,1114,1114,2,3,1,4,0,2.0,576.0,3,3,1,2009,6,225,5,12,836.0,153000
2,4500,1,6,5,1999,1999,3,3,5,3,341.0,1224.0,1,1224,1224,2,2,1,3,0,2.0,402.0,3,3,1,2009,10,270,10,15,883.0,165000
1,11198,1,9,5,2005,2007,4,3,4,4,1122.0,1122.0,1,1134,2504,2,4,1,5,1,3.0,656.0,3,3,1,2008,3,540,1,16,0.0,325000
1,6221,1,5,5,1941,1950,3,3,3,2,195.0,728.0,1,760,1355,2,3,1,3,0,2.0,528.0,3,3,1,2007,66,225,57,6,533.0,140000
2,13200,1,6,6,1963,1963,3,3,3,3,366.0,741.0,1,1497,2294,3,5,1,3,1,2.0,658.0,3,3,1,2007,44,324,44,9,375.0,202500
1,8769,1,9,5,2008,2008,5,3,5,3,162.0,1702.0,1,1702,1702,1,1,1,5,1,3.0,1052.0,3,3,1,2008,0,675,0,15,1540.0,367294
1,10200,1,6,5,1988,1989,4,3,4,3,678.0,1461.0,1,1509,1509,2,3,1,4,1,2.0,600.0,3,3,1,2008,20,360,19,12,783.0,175000
1,9550,1,7,5,1915,1970,3,3,3,4,540.0,756.0,1,961,1717,1,3,1,4,1,3.0,642.0,3,3,1,2006,91,315,36,12,216.0,140000
1,10331,1,7,7,1985,1985,3,3,4,3,970.0,1265.0,1,1240,1240,2,3,1,4,0,2.0,528.0,3,3,1,2007,22,441,22,12,295.0,174000
1,9587,1,7,5,2005,2005,4,3,4,3,201.0,856.0,1,1166,1166,2,2,1,4,0,2.0,400.0,3,3,1,2008,3,420,3,12,655.0,190000
1,22002,1,6,7,1959,1991,3,4,3,3,206.0,1592.0,1,1652,1652,1,3,1,4,1,2.0,510.0,3,3,1,2007,48,504,16,9,1386.0,200000
1,13000,1,6,6,1968,1968,3,4,4,3,448.0,896.0,1,1182,2142,2,4,1,4,1,1.0,509.0,3,3,1,2009,41,432,41,12,448.0,193500
1,8250,1,6,7,1964,1964,3,3,4,3,305.0,1092.0,1,1092,1092,1,3,1,3,0,2.0,504.0,3,4,1,2008,44,378,44,12,787.0,145000
1,8170,1,7,7,1929,1950,4,4,3,3,496.0,1022.0,1,1122,1671,2,4,1,3,1,2.0,451.0,3,3,1,2006,77,784,56,9,526.0,218000
1,10858,2,5,6,1952,1952,3,4,3,3,1404.0,1444.0,1,1624,1624,1,2,1,3,1,1.0,240.0,3,3,1,2006,54,360,54,9,40.0,146500
1,7577,1,6,5,2005,2006,4,3,4,3,1342.0,1362.0,1,1362,1362,2,2,1,4,1,2.0,460.0,3,3,1,2007,2,360,1,12,20.0,194700
3,7500,1,7,5,2007,2008,4,3,4,3,316.0,1218.0,1,1218,1218,2,2,1,4,0,2.0,462.0,3,3,1,2008,1,420,0,12,902.0,230348
2,6120,3,6,5,1923,1950,3,3,2,2,164.0,1124.0,1,1068,1068,1,2,1,3,1,1.0,288.0,3,3,1,2010,87,270,60,4,960.0,109500
1,23580,1,6,6,1979,1979,3,3,4,3,849.0,1625.0,1,1625,1625,2,3,1,2,1,2.0,576.0,3,3,1,2006,27,324,27,12,776.0,242500
1,5306,1,7,7,1987,1987,4,4,4,4,354.0,1064.0,1,1064,1767,2,2,1,4,1,2.0,504.0,4,3,1,2006,19,784,19,16,710.0,239000
1,8092,1,6,8,1954,2000,3,4,3,3,226.0,1050.0,1,1050,1050,1,3,1,4,0,1.0,286.0,3,3,1,2006,52,576,6,9,824.0,156000
1,8593,1,4,6,1957,1957,3,3,3,3,619.0,907.0,1,907,907,1,3,1,3,0,1.0,352.0,3,3,1,2008,51,216,51,9,288.0,109008
1,11929,1,8,7,1995,1995,4,3,4,3,1242.0,1242.0,1,1251,2501,2,4,1,4,1,3.0,751.0,3,3,1,2008,13,672,13,12,0.0,290000
1,9900,1,5,5,1966,1966,3,3,4,3,150.0,1209.0,1,1209,1209,1,3,1,3,0,2.0,504.0,3,3,1,2010,44,225,44,12,1059.0,159000
1,4882,4,4,7,1937,1950,3,3,3,3,228.0,348.0,1,453,906,1,2,1,3,0,1.0,231.0,2,3,1,2008,71,252,58,9,120.0,87000
1,11423,1,8,5,2001,2002,4,3,4,3,223.0,1581.0,1,1601,1601,2,3,1,4,1,2.0,670.0,3,3,1,2010,9,480,8,12,1358.0,272000
1,8772,1,7,5,2005,2006,4,3,4,3,340.0,1336.0,1,1336,1336,2,3,1,4,0,2.0,502.0,3,3,1,2006,1,420,0,12,996.0,198000
2,7628,1,4,6,1940,1985,3,4,3,3,801.0,801.0,1,1095,1656,2,2,1,3,0,2.0,440.0,3,3,1,2008,68,288,23,9,0.0,119164
1,8220,1,7,5,2000,2001,4,3,4,3,438.0,982.0,1,1008,1892,2,3,1,3,1,2.0,431.0,3,3,1,2008,8,420,7,12,544.0,226750
1,10615,3,3,5,1900,1970,3,3,2,3,538.0,978.0,1,1014,1699,2,3,2,3,0,2.0,420.0,2,2,1,2009,109,135,39,6,440.0,95000
2,6000,1,6,7,1948,1950,3,3,3,3,480.0,780.0,1,780,1416,1,3,1,3,0,1.0,312.0,3,3,2,2010,62,378,60,9,300.0,139900
1,5400,1,4,7,1940,2005,4,3,3,3,672.0,672.0,1,672,672,1,2,1,3,0,1.0,308.0,3,3,0,2008,68,336,3,9,0.0,86900
1,17979,1,5,6,1968,1968,3,4,3,3,328.0,1113.0,1,1160,1160,1,3,1,4,0,1.0,257.0,3,3,1,2008,40,360,40,9,785.0,152500
1,9520,1,4,5,1953,1953,3,3,4,3,144.0,911.0,1,930,930,1,2,1,3,0,1.0,286.0,3,3,1,2008,55,180,55,12,767.0,99000
1,8012,1,6,5,1992,1992,4,3,4,3,1145.0,1575.0,1,1575,1575,2,2,1,4,0,2.0,529.0,3,3,1,2007,15,360,15,12,430.0,179200
1,9000,1,5,6,1966,1966,3,3,3,3,286.0,1059.0,1,1059,1059,1,3,1,3,0,1.0,286.0,3,3,1,2006,40,270,40,9,773.0,142500
1,14299,2,4,3,1964,1964,3,3,3,3,348.0,1005.0,1,1005,1005,1,3,1,3,0,2.0,440.0,3,3,0,2007,43,108,43,9,657.0,115400
3,7050,1,7,5,2001,2001,4,3,4,3,319.0,1057.0,1,1057,1929,2,3,1,4,1,2.0,650.0,3,3,1,2007,6,420,6,12,738.0,226000
3,3180,1,7,5,2005,2005,4,3,4,3,600.0,600.0,1,520,1200,2,2,1,4,0,2.0,480.0,3,3,1,2006,1,420,1,12,0.0,144152
1,16451,1,8,5,2003,2003,4,3,5,3,1765.0,1765.0,1,1804,2690,2,4,1,4,1,3.0,795.0,3,3,1,2008,5,480,5,15,0.0,370000
1,12887,1,5,7,1984,1984,3,3,4,3,36.0,833.0,1,833,833,1,2,1,4,0,2.0,495.0,3,3,1,2010,26,315,26,12,797.0,149900
1,15578,1,6,5,2006,2006,4,3,4,3,728.0,728.0,1,728,1456,2,3,1,3,0,2.0,429.0,3,3,1,2006,0,360,0,12,0.0,172785
1,7200,1,5,8,1950,2002,3,3,3,3,317.0,864.0,1,864,864,1,3,1,4,0,2.0,720.0,3,3,1,2007,57,360,5,9,547.0,129000
1,17043,1,6,5,1979,1998,3,4,4,2,1362.0,1362.0,1,1586,1586,2,3,1,3,1,2.0,435.0,3,3,1,2009,30,360,11,8,0.0,181000
1,10000,1,5,6,1956,1956,3,3,3,3,99.0,1058.0,1,1370,1370,1,3,1,3,1,1.0,300.0,3,3,1,2006,50,270,50,9,959.0,148000
1,3182,1,7,5,2005,2006,4,3,4,3,1357.0,1373.0,1,1555,1555,2,2,1,4,1,2.0,430.0,3,3,1,2009,4,420,3,12,16.0,192500
2,1950,1,6,6,1980,1980,3,4,4,3,23.0,716.0,1,716,1556,2,3,1,3,1,2.0,452.0,3,3,1,2008,28,432,28,12,693.0,151000
1,7700,1,5,5,1972,1972,3,3,3,3,276.0,882.0,1,882,882,1,3,1,3,0,2.0,461.0,3,3,1,2007,35,225,35,9,606.0,112500
1,8731,1,5,5,1920,1950,3,2,3,3,270.0,915.0,1,1167,1167,1,3,1,3,1,2.0,495.0,3,3,1,2007,87,150,57,9,645.0,144000
1,8232,1,9,5,2007,2008,5,3,5,3,596.0,1800.0,1,1800,1800,2,2,1,5,1,3.0,944.0,3,3,1,2008,1,675,0,15,1204.0,370967
1,2280,1,6,6,1975,1975,3,3,3,3,341.0,855.0,1,855,1456,2,3,1,4,1,2.0,440.0,3,3,1,2010,35,324,35,9,514.0,149900
1,8935,1,7,5,2002,2002,4,3,4,3,831.0,831.0,1,831,1660,2,3,1,4,0,2.0,493.0,3,3,1,2009,7,420,7,12,0.0,195000
1,9125,1,7,5,1992,1992,3,3,4,3,384.0,384.0,1,812,1482,2,3,1,4,1,2.0,392.0,3,3,1,2007,15,315,15,12,0.0,163900
1,11075,1,6,5,1984,1984,3,3,4,3,0.0,1190.0,1,1522,1522,2,3,1,3,1,2.0,552.0,3,3,1,2007,23,270,23,12,1190.0,182000
1,13438,1,9,5,2008,2008,5,3,5,3,432.0,2190.0,1,2036,2036,2,3,1,5,1,3.0,780.0,3,3,1,2009,1,675,1,15,1758.0,410000
1,11070,1,5,5,1991,1991,3,3,4,3,1527.0,1582.0,1,1595,1595,2,2,1,3,0,2.0,672.0,3,3,1,2009,18,225,18,12,55.0,152000
1,7800,1,7,5,2005,2005,4,3,4,3,891.0,891.0,1,891,1686,2,3,1,4,0,2.0,462.0,3,3,1,2006,1,420,1,12,0.0,184000
2,7060,1,7,5,1997,1998,3,4,4,4,35.0,1344.0,1,1344,1344,2,2,2,3,0,4.0,784.0,3,3,1,2008,11,420,10,16,1309.0,206300
1,11836,1,5,5,1970,1970,3,3,3,3,1503.0,1652.0,1,1652,1652,2,4,2,3,0,3.0,928.0,3,3,1,2006,36,225,36,9,149.0,146500
1,8382,1,4,5,1956,1956,3,3,3,3,832.0,832.0,1,832,1337,1,3,1,3,0,1.0,263.0,3,3,1,2010,54,180,54,9,0.0,108000
1,10192,1,7,6,1968,1992,3,3,3,3,570.0,570.0,1,1222,1920,3,4,1,4,1,2.0,487.0,3,3,1,2006,38,378,14,9,0.0,170000
2,4426,1,6,5,2004,2004,4,3,4,3,186.0,848.0,1,848,848,1,1,1,4,0,2.0,420.0,3,3,1,2008,4,360,4,12,662.0,145000
1,2280,1,7,5,1975,1975,3,3,4,3,0.0,1057.0,1,1055,1055,2,2,1,3,1,2.0,440.0,3,3,1,2009,34,315,34,12,1057.0,123000
1,2887,1,6,5,1996,1997,3,3,4,3,288.0,1291.0,1,1291,1291,1,2,1,4,1,2.0,431.0,3,3,1,2008,12,270,11,12,1003.0,173000
2,8520,1,6,8,1928,2003,3,4,3,3,624.0,624.0,1,720,720,1,2,1,3,0,2.0,484.0,3,3,1,2010,82,576,7,9,0.0,105900
2,1596,1,4,5,1973,1973,3,3,4,3,0.0,462.0,1,526,988,1,2,1,3,0,1.0,297.0,3,3,1,2009,36,180,36,12,462.0,91000
1,15600,1,5,7,1949,2005,3,3,3,3,248.0,1067.0,0,986,1523,2,3,1,2,1,1.0,295.0,3,3,1,2009,60,315,4,9,819.0,158000
1,9313,1,7,5,2004,2004,4,3,4,3,864.0,864.0,1,864,1728,2,3,1,4,0,2.0,572.0,3,3,1,2009,5,420,5,12,0.0,190000
1,11064,1,8,5,1995,1995,4,3,4,3,0.0,1230.0,1,1239,1239,1,1,1,4,1,2.0,477.0,3,3,1,2008,13,480,13,12,1230.0,217500
2,9000,1,5,5,1958,1958,3,3,3,3,821.0,1151.0,1,1151,1955,2,4,1,3,0,1.0,356.0,3,3,1,2008,50,225,50,9,330.0,165500
1,12000,1,7,7,1941,1950,3,3,3,3,429.0,704.0,1,860,1564,1,3,1,2,1,1.0,234.0,3,3,1,2009,68,441,59,9,275.0,174500
1,7692,1,4,6,1954,1954,3,3,5,3,416.0,416.0,1,1204,1204,1,3,1,3,0,1.0,312.0,3,3,1,2008,54,216,54,15,0.0,100000
1,14267,1,6,6,1958,1958,3,3,3,3,406.0,1329.0,1,1329,1329,1,3,1,4,0,1.0,312.0,3,3,1,2010,52,324,52,9,923.0,172000
1,9675,1,5,6,1975,1975,3,3,3,3,102.0,864.0,1,879,879,1,3,1,3,0,2.0,440.0,3,3,1,2007,32,270,32,9,762.0,120000
4,8400,2,4,4,1950,1950,2,2,3,2,721.0,721.0,1,841,841,1,2,1,3,0,1.0,294.0,3,3,0,2009,59,64,59,6,0.0,82000
1,7500,1,6,6,1947,1950,3,3,3,3,784.0,784.0,1,900,1312,1,3,1,3,0,2.0,649.0,3,3,1,2006,59,324,56,9,0.0,127000
2,9600,1,6,5,1917,1950,3,3,4,3,416.0,735.0,0,1134,2058,1,3,1,3,1,2.0,396.0,2,2,2,2008,91,270,58,12,319.0,129500
1,5814,1,8,5,1984,1984,4,3,4,3,184.0,1220.0,1,1360,1360,1,1,1,4,1,2.0,565.0,3,3,1,2009,25,480,25,12,1036.0,187500
1,14860,1,8,5,2002,2003,4,3,5,3,240.0,1778.0,1,1786,1786,2,3,1,4,1,3.0,715.0,3,3,1,2008,6,480,5,15,1538.0,300000
1,14803,1,6,5,1971,1971,3,3,3,3,409.0,825.0,1,1097,1993,2,4,1,3,1,2.0,495.0,3,3,1,2006,35,270,35,9,416.0,190000
1,7550,1,4,5,1920,1950,2,2,3,2,951.0,951.0,0,986,1362,2,4,1,3,0,1.0,280.0,2,3,2,2007,87,80,57,6,0.0,96000
3,8125,1,7,5,2006,2007,4,3,4,3,280.0,1092.0,1,1112,1550,2,2,1,4,0,2.0,438.0,3,3,1,2009,3,420,2,12,812.0,241000
1,13673,6,5,5,1962,1962,3,4,3,3,1140.0,1140.0,1,1696,1696,1,3,1,3,1,1.0,349.0,3,3,1,2007,45,300,45,9,0.0,143900
2,1533,1,4,5,1970,1970,3,3,3,3,138.0,546.0,1,546,1092,1,3,1,3,0,1.0,286.0,3,3,1,2006,36,180,36,9,408.0,87550
1,7658,1,9,5,2005,2005,5,3,5,3,1296.0,1752.0,1,1752,1752,2,2,1,5,1,2.0,576.0,3,3,1,2010,5,675,5,15,456.0,319900
1,12292,1,9,5,2006,2006,4,3,5,4,889.0,1094.0,1,1102,2473,2,4,1,4,1,3.0,675.0,3,3,1,2006,0,540,0,20,205.0,356383
1,11923,1,9,5,2007,2007,4,3,5,3,1800.0,1800.0,1,1800,1800,2,2,1,5,0,2.0,702.0,3,3,1,2009,2,540,2,15,0.0,239000
1,10010,1,7,5,1993,1994,4,3,4,3,0.0,1080.0,1,1108,2197,2,4,1,4,1,3.0,783.0,3,3,1,2008,15,420,14,12,1080.0,287500
2,12358,2,5,6,1941,1950,3,3,3,3,360.0,720.0,1,854,1382,1,2,1,3,0,2.0,660.0,3,3,1,2007,66,270,57,9,360.0,128500
1,8577,1,7,5,2004,2004,4,3,4,3,847.0,847.0,1,847,1733,2,3,1,4,1,2.0,433.0,3,3,1,2010,6,420,6,12,0.0,185088
3,8640,1,7,5,2008,2008,4,3,4,3,1402.0,1402.0,1,1402,1402,2,3,1,4,0,2.0,625.0,3,3,1,2009,1,420,1,12,0.0,229800
1,10447,1,5,6,1984,1984,3,3,3,3,348.0,864.0,1,887,887,1,3,1,3,0,1.0,288.0,3,3,1,2007,23,270,23,9,516.0,124500
1,9600,2,5,5,1968,1968,3,3,3,3,293.0,1051.0,1,1051,1051,1,3,1,3,0,2.0,504.0,3,3,1,2006,38,225,38,9,758.0,142000
1,4899,1,6,8,1920,1950,3,3,3,3,450.0,755.0,1,755,1510,1,3,1,3,0,1.0,216.0,3,3,1,2006,86,432,56,9,305.0,149000
1,9246,2,5,5,1973,1973,3,3,3,3,1656.0,1656.0,1,1656,1656,2,4,2,3,0,2.0,506.0,3,3,1,2008,35,225,35,9,0.0,135000
1,4928,1,6,5,1976,1976,3,3,4,3,958.0,1078.0,1,958,958,2,2,1,3,1,2.0,440.0,3,3,1,2007,31,270,31,12,120.0,128000
1,12692,1,8,5,1992,1993,4,3,4,3,1969.0,3200.0,1,3228,3228,3,4,1,4,1,2.0,546.0,3,3,1,2007,15,480,14,12,1231.0,430000
1,7476,1,5,7,1968,1968,3,3,3,3,228.0,1040.0,1,1040,1040,1,3,1,3,0,2.0,686.0,3,3,1,2007,39,315,39,9,812.0,145000
1,5362,1,5,6,1910,2003,3,3,3,3,661.0,661.0,1,661,1250,2,3,1,3,1,2.0,552.0,3,3,1,2007,97,270,4,9,0.0,139000
1,12090,1,6,7,1984,2003,3,3,4,3,585.0,585.0,1,1140,1868,3,3,1,3,1,2.0,477.0,3,3,1,2007,23,378,4,12,0.0,178000
1,12539,5,10,5,2005,2006,5,3,5,3,538.0,1620.0,1,1632,2790,2,4,1,5,1,4.0,1150.0,3,3,1,2008,3,750,2,15,1082.0,460000
1,11888,5,6,6,1916,1994,3,3,3,3,844.0,844.0,0,1445,2134,2,5,1,4,0,2.0,441.0,3,3,1,2009,93,324,15,9,0.0,214500
1,8755,8,7,5,1999,1999,4,3,4,3,220.0,992.0,1,1022,2060,2,3,1,4,1,2.0,390.0,3,3,1,2009,10,420,10,12,772.0,214000
2,4080,1,6,8,1935,1998,3,3,3,3,901.0,901.0,1,861,1378,1,3,1,4,0,1.0,162.0,2,2,2,2009,74,432,11,9,0.0,128900
1,32463,1,4,4,1961,1975,3,4,3,3,90.0,1249.0,1,1622,1622,1,3,1,3,1,4.0,1356.0,3,3,1,2007,46,192,32,9,1159.0,168000
3,12217,1,8,5,2007,2007,4,3,5,3,210.0,955.0,1,955,1880,2,3,1,5,1,3.0,880.0,3,3,1,2007,0,480,0,15,745.0,310013
1,3696,1,8,5,1986,1986,4,3,4,3,1074.0,1074.0,1,1088,1088,1,2,1,4,0,2.0,461.0,3,3,1,2007,21,480,21,12,0.0,170000
1,7560,1,5,5,1959,1959,3,3,3,3,671.0,1040.0,1,1040,1040,1,3,1,3,0,1.0,286.0,3,3,1,2006,47,225,47,9,369.0,133700
1,10592,1,6,7,1923,1996,3,4,3,2,602.0,602.0,1,900,1502,1,3,1,4,2,1.0,180.0,3,3,1,2007,84,504,11,6,0.0,165000
2,1680,1,6,3,1971,1971,3,3,3,3,125.0,483.0,1,483,987,1,2,1,3,0,1.0,264.0,3,3,1,2008,37,162,37,9,358.0,89500
1,10382,1,6,5,1958,1958,3,2,3,3,75.0,588.0,1,1095,1095,1,2,1,3,0,1.0,264.0,3,3,1,2006,48,180,48,9,513.0,140000
2,2522,1,7,5,2004,2004,4,3,4,3,970.0,970.0,1,970,1709,2,3,1,4,0,2.0,380.0,3,3,1,2006,2,420,2,12,0.0,134000
1,9370,1,6,5,1992,1993,4,3,4,3,78.0,836.0,1,844,1731,2,3,1,4,0,2.0,462.0,3,3,1,2006,14,360,13,12,758.0,248500
1,10246,1,4,9,1965,2001,3,4,3,4,0.0,648.0,1,960,960,0,0,1,3,0,1.0,364.0,3,3,1,2006,41,432,5,12,648.0,145000
1,11475,4,6,6,1975,1975,3,3,4,3,163.0,713.0,1,811,1552,2,3,1,3,1,2.0,434.0,3,3,1,2006,31,324,31,12,550.0,179900
1,9986,1,8,5,2006,2007,4,3,5,3,1795.0,1795.0,1,1795,1795,2,2,1,4,1,3.0,895.0,3,3,1,2007,1,480,0,15,0.0,147000
1,10475,1,5,5,1991,1991,3,3,4,3,166.0,624.0,1,624,1274,1,3,1,3,0,2.0,576.0,3,3,1,2010,19,225,19,12,458.0,136000
2,6000,1,6,6,1940,1950,3,4,3,3,308.0,572.0,1,848,1196,1,3,1,3,2,2.0,576.0,3,3,1,2010,70,432,60,9,264.0,128000
1,4280,1,4,9,1946,2001,3,4,2,3,560.0,560.0,1,704,704,1,2,1,2,0,1.0,220.0,3,3,1,2009,63,432,8,6,0.0,88750
